x,y,sound_file,class_label
1.31E+01,1.40E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_11.wav,anthrophony
1.34E+01,1.34E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_12.wav,anthrophony
1.32E+01,1.29E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_13.wav,anthrophony
1.41E+01,1.38E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_14.wav,anthrophony
2.75E+01,1.68E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_2.wav,anthrophony
1.41E+01,-9.62E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_3.wav,anthrophony
1.93E+01,1.66E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_4.wav,anthrophony
1.42E+01,-9.60E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_5.wav,anthrophony
2.92E+01,9.26E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_6.wav,anthrophony
1.07E+01,-2.75E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_7.wav,anthrophony
-4.64E-01,-1.90E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_8.wav,anthrophony
4.13E+00,-1.42E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB20_9.wav,anthrophony
2.76E+01,5.70E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_1.wav,anthrophony
3.55E+01,4.31E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_10.wav,anthrophony
2.90E+01,1.04E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_11.wav,anthrophony
3.30E+01,1.05E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_12.wav,anthrophony
2.75E+01,1.48E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_13.wav,anthrophony
2.73E+01,1.53E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_14.wav,anthrophony
3.45E+01,8.77E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_2.wav,anthrophony
3.51E+01,5.33E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_3.wav,anthrophony
3.33E+01,-7.85E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_4.wav,anthrophony
3.43E+01,5.56E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_5.wav,anthrophony
3.11E+01,6.84E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_6.wav,anthrophony
3.18E+01,6.76E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_7.wav,anthrophony
2.60E+01,1.23E+01,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_8.wav,anthrophony
8.50E+00,-8.75E+00,D:\PhD-data\Wambiana - Processed\anthrophony\audio_segment_dryB2_9.wav,anthrophony
-3.65E+01,-2.99E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_1.wav,biophony
-5.97E-01,-1.00E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_10.wav,biophony
2.16E-01,-1.16E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_11.wav,biophony
9.61E-01,-1.14E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_12.wav,biophony
-2.28E+01,2.68E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_13.wav,biophony
3.84E-01,-1.16E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_14.wav,biophony
-5.67E-01,-1.19E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_2.wav,biophony
-1.44E+01,2.70E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_3.wav,biophony
-9.94E-01,-1.14E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_4.wav,biophony
2.45E-01,-1.08E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_5.wav,biophony
-2.25E+01,2.00E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_6.wav,biophony
-2.21E+01,2.05E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_7.wav,biophony
-2.27E+01,2.78E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_8.wav,biophony
-1.69E+01,1.85E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA0_9.wav,biophony
-4.65E+01,-4.23E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_1.wav,biophony
-4.10E+01,-3.48E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_10.wav,biophony
-3.62E+01,-2.74E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_11.wav,biophony
-4.56E+01,-3.81E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_12.wav,biophony
-4.26E+01,-3.63E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_13.wav,biophony
-3.93E+01,-2.57E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_14.wav,biophony
-4.52E+01,-4.00E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_2.wav,biophony
-4.65E+01,-4.11E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_3.wav,biophony
-4.61E+01,-4.08E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_4.wav,biophony
-4.56E+01,-4.16E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_5.wav,biophony
-4.67E+01,-3.29E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_6.wav,biophony
-3.80E+01,-2.22E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_7.wav,biophony
-4.83E+01,-4.31E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_8.wav,biophony
-3.98E+01,-2.98E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA100_9.wav,biophony
-4.06E+01,-2.36E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_1.wav,biophony
-5.42E+01,-4.25E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_10.wav,biophony
-4.86E+01,-4.38E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_11.wav,biophony
-4.85E+01,-4.40E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_12.wav,biophony
-5.36E+01,-4.28E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_13.wav,biophony
-5.25E+01,-4.21E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_14.wav,biophony
-4.29E+01,-3.73E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_2.wav,biophony
-4.33E+01,-3.64E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_3.wav,biophony
-4.22E+01,-3.66E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_4.wav,biophony
-5.15E+01,-4.40E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_5.wav,biophony
-4.94E+01,-4.42E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_6.wav,biophony
-4.95E+01,-4.43E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_7.wav,biophony
-4.35E+01,-4.02E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_8.wav,biophony
-5.48E+01,-4.30E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA101_9.wav,biophony
-5.28E+01,-4.26E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_1.wav,biophony
-4.26E+01,-3.68E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_10.wav,biophony
-5.03E+01,-4.40E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_11.wav,biophony
-4.79E+01,-4.26E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_12.wav,biophony
-4.90E+01,-3.11E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_13.wav,biophony
-3.72E+01,-2.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_14.wav,biophony
-4.90E+01,-4.55E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_2.wav,biophony
-4.59E+01,-3.26E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_3.wav,biophony
-3.90E+01,-2.55E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_4.wav,biophony
-4.92E+01,-4.06E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_5.wav,biophony
-3.64E+01,-2.70E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_6.wav,biophony
-5.10E+01,-4.06E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_7.wav,biophony
-3.96E+01,-3.05E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_8.wav,biophony
-4.85E+01,-4.72E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA102_9.wav,biophony
-5.16E+01,-4.27E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_1.wav,biophony
-3.88E+01,-2.69E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_10.wav,biophony
-4.82E+01,-4.03E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_11.wav,biophony
-5.19E+01,-3.94E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_12.wav,biophony
-3.38E+01,-2.48E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_13.wav,biophony
-3.61E+01,-2.57E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_14.wav,biophony
-5.55E+01,-4.36E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_2.wav,biophony
-3.51E+01,-2.51E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_3.wav,biophony
-4.92E+01,-4.55E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_4.wav,biophony
-3.46E+01,-2.53E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_5.wav,biophony
-5.01E+01,-4.00E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_6.wav,biophony
-3.38E+01,-2.50E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_7.wav,biophony
-5.16E+01,-3.49E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_8.wav,biophony
-3.49E+01,-2.53E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA103_9.wav,biophony
-5.04E+01,-3.86E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_1.wav,biophony
-5.04E+01,-3.85E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_10.wav,biophony
-4.83E+01,-3.97E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_11.wav,biophony
-5.01E+01,-3.93E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_12.wav,biophony
-4.88E+01,-4.10E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_13.wav,biophony
-5.49E+01,-4.14E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_14.wav,biophony
-5.17E+01,-3.70E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_2.wav,biophony
-4.82E+01,-3.95E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_3.wav,biophony
-5.17E+01,-3.90E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_4.wav,biophony
-5.17E+01,-4.13E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_5.wav,biophony
-5.03E+01,-4.37E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_6.wav,biophony
-5.02E+01,-3.77E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_7.wav,biophony
-5.46E+01,-3.86E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_8.wav,biophony
-5.06E+01,-4.47E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA104_9.wav,biophony
-4.62E+01,-2.76E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_1.wav,biophony
-5.27E+01,-4.34E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_10.wav,biophony
-5.05E+01,-4.67E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_11.wav,biophony
-5.01E+01,-4.64E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_12.wav,biophony
-4.12E+01,-3.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_13.wav,biophony
-3.87E+01,-3.07E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_14.wav,biophony
-4.67E+01,-2.76E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_2.wav,biophony
-4.61E+01,-2.74E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_3.wav,biophony
-4.58E+01,-3.67E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_4.wav,biophony
-3.34E+01,-2.60E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_5.wav,biophony
-5.09E+01,-4.57E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_6.wav,biophony
-4.87E+01,-4.34E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_7.wav,biophony
-4.99E+01,-4.06E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_8.wav,biophony
-3.68E+01,-2.49E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA105_9.wav,biophony
-5.52E+01,-4.56E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_1.wav,biophony
-4.37E+01,-2.55E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_10.wav,biophony
-4.30E+01,-2.67E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_11.wav,biophony
-4.96E+01,-4.59E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_12.wav,biophony
-5.02E+01,-4.55E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_13.wav,biophony
-4.09E+01,-2.67E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_14.wav,biophony
-5.08E+01,-3.76E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_2.wav,biophony
-4.39E+01,-3.60E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_3.wav,biophony
-3.51E+01,-2.54E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_4.wav,biophony
-5.11E+01,-4.20E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_5.wav,biophony
-5.06E+01,-4.01E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_6.wav,biophony
-3.89E+01,-2.47E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_7.wav,biophony
-5.16E+01,-4.64E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_8.wav,biophony
-5.06E+01,-4.32E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA106_9.wav,biophony
-5.01E+01,-4.33E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_1.wav,biophony
-5.61E+01,-4.45E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_10.wav,biophony
-4.07E+01,-2.78E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_11.wav,biophony
-4.78E+01,-4.38E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_12.wav,biophony
-4.75E+01,-4.24E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_13.wav,biophony
-5.20E+01,-4.02E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_14.wav,biophony
-4.99E+01,-4.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_2.wav,biophony
-4.20E+01,-3.70E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_3.wav,biophony
-5.57E+01,-4.45E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_4.wav,biophony
-4.00E+01,-3.15E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_5.wav,biophony
-5.47E+01,-4.64E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_6.wav,biophony
-4.38E+01,-3.58E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_7.wav,biophony
-4.82E+01,-4.54E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_8.wav,biophony
-4.23E+01,-3.80E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA107_9.wav,biophony
-4.86E+01,-4.16E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_1.wav,biophony
-4.82E+01,-4.55E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_10.wav,biophony
-4.74E+01,-4.45E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_11.wav,biophony
-4.79E+01,-3.95E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_12.wav,biophony
-4.78E+01,-4.45E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_13.wav,biophony
-5.18E+01,-3.19E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_14.wav,biophony
-4.95E+01,-3.99E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_2.wav,biophony
-4.07E+01,-3.10E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_3.wav,biophony
-4.12E+01,-3.50E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_4.wav,biophony
-4.21E+01,-3.58E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_5.wav,biophony
-4.20E+01,-3.48E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_6.wav,biophony
-4.76E+01,-4.21E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_7.wav,biophony
-5.17E+01,-3.19E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_8.wav,biophony
-4.69E+01,-4.34E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA108_9.wav,biophony
-4.93E+01,-3.89E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_1.wav,biophony
-5.00E+01,-3.83E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_10.wav,biophony
-4.60E+01,-3.26E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_11.wav,biophony
-4.31E+01,-3.53E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_12.wav,biophony
-4.94E+01,-3.89E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_13.wav,biophony
-5.24E+01,-3.39E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_14.wav,biophony
-4.98E+01,-3.72E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_2.wav,biophony
-4.85E+01,-3.76E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_3.wav,biophony
-5.58E+01,-4.22E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_4.wav,biophony
-5.29E+01,-3.82E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_5.wav,biophony
-3.82E+01,-2.53E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_6.wav,biophony
-5.20E+01,-3.90E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_7.wav,biophony
-3.86E+01,-2.98E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_8.wav,biophony
-5.05E+01,-3.56E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA109_9.wav,biophony
-2.00E+01,1.01E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_1.wav,biophony
-4.01E+00,-1.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_10.wav,biophony
-2.22E+01,2.42E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_11.wav,biophony
-1.66E+01,1.51E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_12.wav,biophony
-2.17E+01,1.16E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_13.wav,biophony
-1.25E+01,2.28E+00,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_14.wav,biophony
-1.18E+00,-1.06E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_2.wav,biophony
-2.34E+01,2.15E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_3.wav,biophony
-4.82E+00,-1.22E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_4.wav,biophony
-2.21E+01,1.76E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_5.wav,biophony
-4.63E+00,-1.23E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_6.wav,biophony
-2.10E+01,1.64E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_7.wav,biophony
-2.22E+01,2.10E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_8.wav,biophony
-2.23E+01,2.38E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA10_9.wav,biophony
-3.66E+01,-2.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_1.wav,biophony
-4.94E+01,-3.64E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_10.wav,biophony
-3.96E+01,-2.94E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_11.wav,biophony
-4.23E+01,-2.40E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_12.wav,biophony
-4.97E+01,-3.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_13.wav,biophony
-5.18E+01,-3.78E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_14.wav,biophony
-4.60E+01,-2.79E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_2.wav,biophony
-3.77E+01,-2.20E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_3.wav,biophony
-4.07E+01,-3.23E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_4.wav,biophony
-3.98E+01,-2.33E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_5.wav,biophony
-4.68E+01,-2.80E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_6.wav,biophony
-4.94E+01,-3.76E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_7.wav,biophony
-4.62E+01,-3.79E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_8.wav,biophony
-4.14E+01,-2.89E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA110_9.wav,biophony
-4.75E+01,-4.12E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_1.wav,biophony
-3.78E+01,-2.21E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_10.wav,biophony
-5.25E+01,-3.61E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_11.wav,biophony
-5.66E+01,-4.45E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_12.wav,biophony
-4.58E+01,-4.02E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_13.wav,biophony
-3.57E+01,-2.75E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_14.wav,biophony
-4.22E+01,-2.98E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_2.wav,biophony
-5.20E+01,-3.54E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_3.wav,biophony
-5.18E+01,-3.56E+01,D:\PhD-data\Wambiana - Processed\biophony\audio_segment_dryA111_4.wav,biophony
